machine_id,equipment_type,age_months,operating_hours,maintenance_history,sensor_temp,sensor_vibration,sensor_pressure,sensor_humidity,failure_next_30_days
MACH-003873,motor,12,160072.7,21,171.67,9.4234,51.25,23.35,1
MACH-003874,compressor,278,98389.7,43,44.76,11.0064,12.2,72.3,0
MACH-003875,compressor,46,196759.1,22,16.7,3.2956,21.42,86.97,0
MACH-003876,compressor,194,177378.8,60,125.07,12.4653,82.5,20.39,1
MACH-003877,pump,4,54538.5,71,74.59,2.3888,85.32,83.17,0
MACH-003878,pump,177,23899.8,90,128.45,13.6054,50.55,9.77,0
MACH-003879,pump,167,123970.8,97,28.25,10.0509,18.17,5.97,0
MACH-003880,turbine,273,63610.0,49,79.94,14.1378,77.86,92.36,1
MACH-003881,pump,181,50740.4,53,176.18,8.5655,65.08,76.54,0
MACH-003882,compressor,147,109023.9,0,56.78,2.4538,71.36,64.69,0
MACH-003883,motor,160,107640.5,37,193.91,3.5145,32.07,94.96,1
MACH-003884,pump,190,107520.3,29,115.65,7.6199,54.22,37.71,0
MACH-003885,motor,125,58847.7,3,156.08,8.5319,11.98,5.46,0
MACH-003886,pump,215,31073.6,4,70.2,12.1927,41.29,27.76,0
MACH-003887,pump,159,36732.5,79,92.18,13.2358,98.61,7.08,0
MACH-003888,pump,291,144028.7,11,84.73,10.854,73.89,39.8,1
MACH-003889,turbine,59,93609.4,25,150.23,3.3195,75.4,95.52,0
MACH-003890,compressor,219,93873.6,63,30.94,0.2775,57.29,59.95,0
MACH-003891,turbine,248,195349.5,20,96.06,6.641,73.84,11.9,1
MACH-003892,motor,216,183589.5,58,8.66,1.0161,53.02,39.44,0
MACH-003893,pump,295,12990.9,21,152.08,9.2258,59.93,27.49,1
MACH-003894,compressor,131,159533.6,36,9.24,13.2174,43.05,3.06,1
MACH-003895,turbine,163,49583.9,67,85.93,7.9637,45.87,73.11,0
MACH-003896,compressor,47,144459.9,82,64.32,5.8035,51.84,58.52,0
MACH-003897,pump,113,34669.0,41,66.39,9.8669,0.35,32.07,0
MACH-003898,motor,48,29074.4,60,23.33,10.8492,21.39,79.68,0
MACH-003899,turbine,238,187840.5,81,148.73,12.8163,41.77,55.35,1
MACH-003900,compressor,235,111661.0,81,45.46,3.5494,33.15,20.6,0
MACH-003901,turbine,58,69928.3,9,100.22,6.6484,7.25,86.05,0
MACH-003902,compressor,241,178223.8,5,182.06,5.8038,87.75,25.54,1
MACH-003903,pump,97,57966.2,69,109.31,5.493,74.45,81.67,0
MACH-003904,turbine,219,12778.6,49,107.22,3.419,93.23,22.45,0
MACH-003905,turbine,282,78960.4,87,28.54,11.4799,9.37,94.13,0
MACH-003906,compressor,249,141456.5,60,136.37,1.5313,11.55,43.13,0
MACH-003907,turbine,56,132408.3,86,60.95,8.5355,74.5,18.08,0
MACH-003908,pump,55,94741.9,77,86.87,5.1148,35.35,97.51,0
MACH-003909,turbine,34,102033.3,17,86.96,0.5621,48.83,49.79,1
MACH-003910,pump,253,105893.7,89,48.51,3.835,40.9,22.6,0
MACH-003911,turbine,164,74903.8,60,11.55,2.6942,4.97,4.52,0
MACH-003912,pump,47,16592.9,9,129.78,0.3646,75.03,0.16,0
MACH-003913,compressor,177,31562.5,96,168.9,13.4586,48.52,85.89,0
MACH-003914,turbine,159,144854.6,23,20.36,0.2122,73.32,5.65,0
MACH-003915,pump,180,162010.9,80,71.86,0.32,84.03,67.54,0
MACH-003916,pump,191,79102.8,38,69.96,6.1046,69.69,35.58,0
MACH-003917,turbine,50,65854.4,87,16.25,6.8335,40.13,54.5,0
MACH-003918,pump,117,121537.5,9,61.5,14.2031,22.31,88.66,0
MACH-003919,compressor,217,4354.4,93,86.19,9.2034,78.69,51.65,0
MACH-003920,turbine,273,113905.3,50,164.17,2.7601,95.99,63.75,1
MACH-003921,compressor,73,93807.4,11,8.99,9.8439,82.45,94.2,0
MACH-003922,motor,172,88385.8,45,93.8,5.4606,40.12,38.4,0
MACH-003923,motor,285,288.6,18,75.21,6.1887,98.85,77.96,1
MACH-003924,compressor,181,188573.4,52,193.34,6.2493,21.6,84.57,1
MACH-003925,compressor,69,34677.4,80,192.89,13.3152,71.47,66.48,0
MACH-003926,compressor,176,22599.0,11,189.12,11.0328,83.53,90.0,1
MACH-003927,pump,6,77166.8,80,69.22,3.0691,94.48,85.4,0
MACH-003928,compressor,147,155754.2,82,54.21,4.1459,94.99,78.17,0
MACH-003929,compressor,171,153000.0,10,23.81,2.8711,20.65,9.48,0
MACH-003930,compressor,17,102361.9,84,179.77,10.4005,94.63,32.32,0
MACH-003931,pump,61,109838.6,86,57.67,7.9859,19.63,63.95,0
MACH-003932,compressor,297,91041.9,63,142.81,13.7258,93.1,47.68,0
MACH-003933,compressor,189,5059.0,31,41.43,4.3364,50.62,65.88,0
MACH-003934,pump,138,55571.9,17,49.46,13.4406,36.26,33.61,0
MACH-003935,turbine,69,77789.4,93,126.2,2.4551,43.43,90.08,0
MACH-003936,compressor,38,110890.4,80,128.57,0.3949,7.69,57.01,0
MACH-003937,motor,129,131804.7,6,62.77,0.516,69.66,41.57,0
MACH-003938,compressor,164,197527.4,25,86.3,13.1294,78.68,20.03,0
MACH-003939,compressor,54,101473.9,61,93.79,14.8508,94.8,89.71,1
MACH-003940,compressor,241,134381.1,60,198.84,5.9931,40.83,18.12,0
MACH-003941,motor,129,192128.7,99,129.53,2.9328,90.98,74.39,0
MACH-003942,turbine,17,55737.6,69,63.86,6.6012,33.43,58.93,0
MACH-003943,turbine,41,90746.6,59,28.07,7.9684,80.41,85.32,0
MACH-003944,pump,259,144195.7,33,180.43,4.537,79.72,18.15,1
MACH-003945,compressor,102,113033.5,11,38.53,8.1573,76.54,3.73,0
MACH-003946,pump,112,178633.7,28,199.34,10.3048,84.81,85.48,1
MACH-003947,motor,60,113216.0,9,61.51,10.2788,3.1,54.65,0
MACH-003948,turbine,243,184472.1,96,85.2,6.8668,73.96,74.52,0
MACH-003949,pump,245,29711.8,57,124.22,4.0655,27.44,56.62,0
MACH-003950,motor,73,160705.5,42,114.47,3.4638,62.78,65.48,0
MACH-003951,pump,219,42653.9,73,20.01,7.0579,22.58,15.54,0
MACH-003952,compressor,136,9824.1,64,43.81,13.4131,67.79,94.09,0
MACH-003953,motor,51,22330.2,80,161.01,3.4831,65.94,41.9,0
MACH-003954,compressor,239,116141.0,4,111.91,13.8423,97.0,63.8,1
MACH-003955,turbine,25,58167.8,58,199.22,13.1828,41.93,3.17,0
MACH-003956,compressor,263,28791.7,0,159.95,7.7821,83.8,6.13,1
MACH-003957,compressor,8,125818.1,30,191.99,10.3213,88.97,54.99,1
MACH-003958,pump,97,97591.6,33,116.47,5.4686,67.69,56.55,0
MACH-003959,pump,69,76107.2,10,78.96,2.3475,10.21,9.98,0
MACH-003960,turbine,71,107142.1,95,135.51,8.6079,38.76,94.02,0
MACH-003961,turbine,145,172283.1,66,95.06,6.0321,90.79,81.7,1
MACH-003962,compressor,226,144938.1,82,164.63,11.5305,27.15,76.24,1
MACH-003963,motor,120,99037.0,56,51.78,5.4415,6.71,74.04,0
MACH-003964,pump,155,164517.2,49,7.12,8.3226,23.26,48.31,0
MACH-003965,turbine,292,172510.7,26,92.08,7.3296,86.86,17.02,1
MACH-003966,turbine,150,75257.0,22,57.42,1.1912,45.49,43.09,0
MACH-003967,pump,238,29957.2,95,94.19,10.3571,72.2,60.74,0
MACH-003968,compressor,116,23008.9,92,80.74,11.0622,30.74,22.62,0
MACH-003969,compressor,24,127771.0,57,45.62,0.7761,61.68,16.93,0
MACH-003970,motor,77,187259.0,87,174.47,5.8543,44.25,5.82,0
MACH-003971,turbine,48,7709.3,78,147.36,4.0657,46.07,46.35,0
MACH-003972,pump,273,99451.2,75,193.89,5.0556,84.14,22.89,1
MACH-003973,motor,8,38849.5,61,99.3,3.9005,74.04,8.99,0
MACH-003974,pump,247,106302.6,37,66.9,4.5745,65.71,45.42,0
MACH-003975,compressor,42,171332.3,15,115.88,4.4785,16.29,86.29,0
MACH-003976,compressor,46,157387.6,46,23.63,7.0237,47.33,51.95,0
MACH-003977,turbine,159,194258.0,94,100.01,14.3204,16.55,29.13,0
MACH-003978,compressor,25,96905.9,10,191.6,11.3118,44.47,4.22,0
MACH-003979,pump,24,132679.7,58,155.63,3.5958,97.4,87.31,0
MACH-003980,motor,233,179702.4,48,180.84,5.3538,36.36,3.44,0
MACH-003981,pump,18,139523.5,65,45.15,14.7959,88.33,80.36,0
MACH-003982,compressor,180,192839.4,71,3.74,13.5041,6.51,74.64,0
MACH-003983,compressor,36,49109.8,52,148.29,3.0082,97.98,6.04,0
MACH-003984,turbine,26,26994.2,60,161.16,6.7591,50.44,79.69,0
MACH-003985,motor,201,29825.1,77,66.66,7.6868,78.02,59.22,0
MACH-003986,motor,118,170482.2,20,103.86,9.5514,39.25,36.52,0
MACH-003987,pump,6,10567.7,95,81.98,7.4943,96.88,97.38,0
MACH-003988,motor,205,161983.7,51,130.76,2.0533,13.16,59.72,1
MACH-003989,motor,291,92821.1,33,176.78,14.2973,79.74,66.75,1
MACH-003990,turbine,169,138246.3,90,140.02,4.3426,63.55,83.69,0
MACH-003991,turbine,115,149110.3,85,108.16,5.0493,52.53,91.49,0
MACH-003992,pump,254,84879.6,17,148.85,7.9596,34.95,67.86,0
MACH-003993,motor,101,29216.8,11,142.94,0.2982,69.28,71.13,0
MACH-003994,compressor,184,123396.0,85,12.9,7.4706,42.34,26.22,0
MACH-003995,motor,143,191304.9,43,156.4,7.8961,37.39,88.13,0
MACH-003996,pump,218,5109.4,99,180.18,7.3488,16.13,8.23,0
MACH-003997,turbine,156,45392.4,90,16.67,5.6842,55.89,98.74,0
MACH-003998,compressor,145,174881.3,11,125.47,13.2522,33.0,98.42,0
MACH-003999,compressor,127,13954.2,58,1.75,6.4579,23.37,13.55,0
MACH-004000,motor,89,2026.6,55,101.02,5.3206,48.81,71.22,0
MACH-004001,turbine,146,175560.7,3,119.96,12.178,74.91,62.84,0
MACH-004002,pump,19,153623.2,33,48.78,11.1222,59.63,68.24,0
MACH-004003,motor,102,50776.0,37,26.16,4.8785,66.63,61.79,0
MACH-004004,turbine,23,193291.9,60,54.68,8.1284,90.16,19.73,0
MACH-004005,turbine,97,142484.7,72,166.53,6.035,48.22,44.99,0
MACH-004006,motor,106,23820.3,14,102.53,8.3998,8.61,29.96,0
MACH-004007,compressor,9,92104.6,32,60.03,1.2329,17.68,92.82,0
MACH-004008,pump,89,173012.8,40,169.63,12.495,46.57,83.12,0
MACH-004009,pump,202,133547.7,24,181.17,5.4486,52.47,3.63,0
MACH-004010,motor,291,117160.8,86,125.66,1.0293,68.45,71.75,0
MACH-004011,turbine,186,83400.0,80,35.49,0.3906,44.84,33.05,0
MACH-004012,compressor,214,49608.8,10,101.94,11.136,9.96,65.44,0
MACH-004013,motor,201,122719.7,24,64.45,8.9839,53.22,61.11,0
MACH-004014,motor,284,30767.9,28,13.56,10.877,23.76,42.38,0
MACH-004015,pump,283,161982.7,20,198.63,10.7715,65.83,52.5,1
MACH-004016,motor,35,41915.1,15,17.97,1.3422,35.79,51.74,0
MACH-004017,pump,142,24112.8,70,63.34,7.622,93.24,17.7,0
MACH-004018,pump,273,14405.8,86,55.27,13.6532,12.42,8.11,0
MACH-004019,compressor,265,162982.1,69,56.18,12.2645,86.32,34.57,0
MACH-004020,pump,161,93559.8,70,44.16,4.6651,12.96,74.2,0
MACH-004021,pump,134,79732.4,0,110.06,8.6514,37.61,27.47,0
MACH-004022,compressor,18,104237.8,9,154.85,7.0697,38.72,84.63,0
MACH-004023,motor,144,117462.4,56,40.45,12.2738,79.01,42.78,0
MACH-004024,motor,152,176144.4,64,158.38,14.1989,42.11,63.75,1
MACH-004025,pump,190,68759.5,6,112.53,9.1426,34.38,27.71,0
MACH-004026,pump,157,37420.3,73,199.25,5.5716,25.28,58.5,0
MACH-004027,motor,65,173810.9,91,105.44,4.9783,13.47,10.47,0
MACH-004028,compressor,291,96115.6,65,173.3,4.1934,69.53,45.14,1
MACH-004029,motor,66,115900.5,74,71.98,3.9375,46.9,85.43,0
MACH-004030,compressor,115,31631.6,75,141.21,6.6261,16.19,50.54,0
MACH-004031,compressor,153,172427.8,74,45.74,0.6157,89.73,88.0,1
MACH-004032,motor,88,187674.2,53,15.41,7.2166,20.38,11.16,0
MACH-004033,motor,21,89515.6,74,145.13,2.2043,76.1,38.76,0
MACH-004034,motor,184,4029.8,0,140.55,4.0021,31.48,11.79,0
MACH-004035,pump,71,5411.2,18,109.66,12.7263,34.87,35.2,0
MACH-004036,compressor,264,60460.2,47,167.1,7.3521,61.12,89.16,0
MACH-004037,compressor,239,98365.2,10,141.1,8.457,51.96,43.11,0
MACH-004038,motor,129,86561.8,45,100.5,11.3664,96.93,90.19,0
MACH-004039,motor,140,113775.1,45,113.61,5.6102,23.88,27.09,0
MACH-004040,motor,285,51477.2,48,153.62,1.7666,3.56,14.66,0
MACH-004041,compressor,8,41948.5,70,45.47,3.5535,47.14,54.09,0
MACH-004042,turbine,114,194825.8,35,49.21,5.6837,96.65,4.29,1
MACH-004043,pump,19,56118.1,100,59.04,6.0921,36.52,48.67,0
MACH-004044,motor,42,189305.0,3,131.69,2.1798,48.75,21.28,1
MACH-004045,pump,276,114303.1,28,183.31,13.0238,34.71,23.47,1
MACH-004046,motor,31,13998.1,88,12.99,12.8105,66.47,23.62,0
MACH-004047,pump,288,119002.3,91,42.85,1.8153,32.37,0.7,0
MACH-004048,motor,236,197109.2,90,36.97,6.5334,64.53,45.15,0
MACH-004049,motor,193,167935.0,7,14.6,2.7373,67.15,61.85,1
MACH-004050,motor,223,60709.0,47,152.6,2.9138,11.83,17.86,0
MACH-004051,motor,56,19101.2,30,193.49,14.4479,72.52,14.1,0
MACH-004052,turbine,36,92087.9,7,128.18,2.7434,52.16,53.7,0
MACH-004053,turbine,111,19739.2,41,105.25,5.702,75.83,4.69,0
MACH-004054,pump,230,59534.2,3,180.42,11.9789,35.52,97.28,1
MACH-004055,motor,92,183622.6,35,176.88,1.05,40.66,28.48,0
MACH-004056,turbine,53,130710.7,58,70.96,9.7097,50.95,56.89,0
MACH-004057,compressor,236,156687.5,84,33.09,10.1454,9.89,99.85,0
MACH-004058,pump,191,108117.0,9,49.01,12.4186,62.38,16.32,0
MACH-004059,compressor,162,33625.4,44,156.51,5.5647,36.18,75.98,0
MACH-004060,pump,124,30079.2,41,151.53,8.652,81.11,30.46,1
MACH-004061,pump,234,153152.5,77,97.95,8.7295,8.21,13.0,0
MACH-004062,compressor,221,85861.8,25,19.67,9.8582,22.84,41.29,1
MACH-004063,compressor,109,99999.9,89,159.73,9.5462,64.69,72.04,0
MACH-004064,turbine,39,35782.6,27,113.69,11.7561,7.85,97.63,0
MACH-004065,motor,261,72334.5,51,73.58,1.4199,29.51,54.92,0
MACH-004066,turbine,42,26445.7,82,186.45,1.4866,35.83,86.15,0
MACH-004067,motor,129,40904.8,38,36.33,4.2905,40.24,55.8,0
MACH-004068,compressor,269,177777.3,76,57.33,12.4027,45.68,83.71,0
MACH-004069,pump,126,143337.6,0,57.97,2.3699,90.39,54.22,1
MACH-004070,pump,250,170387.0,97,186.48,0.1239,69.95,24.75,1
MACH-004071,turbine,147,174834.7,73,176.92,6.0654,5.86,20.36,0
MACH-004072,turbine,224,117919.3,14,132.61,2.6518,93.03,67.08,1
MACH-004073,turbine,178,60841.5,97,88.35,0.7894,39.36,67.92,0
MACH-004074,motor,85,98509.7,86,27.48,9.0151,0.81,75.49,0
MACH-004075,pump,269,3772.0,24,170.59,4.724,24.34,6.67,1
MACH-004076,turbine,141,163468.3,36,8.73,5.862,3.67,39.86,1
MACH-004077,compressor,138,160526.3,94,1.79,3.2463,39.11,62.25,0
MACH-004078,pump,198,101666.2,37,88.28,10.7935,68.18,73.5,0
MACH-004079,turbine,280,75509.6,99,113.78,8.4685,12.44,2.87,0
MACH-004080,turbine,262,34520.3,27,126.89,5.1026,23.17,14.93,0
MACH-004081,motor,119,15116.9,66,112.06,12.5157,58.48,11.46,0
MACH-004082,turbine,70,64994.0,20,92.68,3.2522,57.82,68.1,0
MACH-004083,turbine,98,187494.9,64,91.0,6.7381,2.4,99.89,0
MACH-004084,compressor,79,13751.1,83,50.17,8.2393,2.06,42.64,0
MACH-004085,compressor,89,189827.8,84,41.25,14.5787,15.4,22.37,0
MACH-004086,motor,130,105735.9,41,50.04,5.8601,19.7,36.41,0
MACH-004087,turbine,7,88175.7,98,6.34,10.4202,26.93,70.78,0
MACH-004088,turbine,160,24591.7,42,44.44,4.7065,81.21,64.55,0
MACH-004089,turbine,255,14275.2,63,23.17,0.2476,29.09,6.2,0
MACH-004090,compressor,130,108892.3,89,172.75,6.2586,83.12,98.56,0
MACH-004091,pump,24,119722.7,2,129.48,5.0776,0.74,20.39,0
MACH-004092,motor,117,86819.3,70,52.97,13.9716,71.87,85.25,0
MACH-004093,motor,101,57466.0,76,125.91,8.1341,21.6,25.57,0
MACH-004094,turbine,179,2646.5,42,164.15,2.1997,28.37,3.56,0
MACH-004095,compressor,76,53335.4,30,175.72,8.4104,76.28,90.66,0
MACH-004096,compressor,91,142964.4,73,149.02,7.8859,64.45,86.26,0
MACH-004097,pump,224,121202.9,51,73.22,9.1315,19.82,56.14,0
MACH-004098,turbine,53,31619.1,12,41.56,14.0799,33.24,56.93,1
MACH-004099,motor,280,158687.6,63,190.02,9.7083,13.81,74.99,0
MACH-004100,pump,90,29697.6,96,27.0,8.1699,13.65,89.5,0
MACH-004101,turbine,246,159092.5,37,193.67,10.2844,38.48,53.5,1
MACH-004102,pump,25,102524.3,79,183.07,9.0091,26.12,38.09,0
MACH-004103,pump,96,143387.3,11,97.5,2.2286,90.19,87.1,0
MACH-004104,pump,114,16604.1,5,93.99,14.9933,71.94,45.16,0
MACH-004105,motor,137,148197.5,54,18.62,14.8983,8.04,32.73,0
MACH-004106,pump,28,144291.7,25,182.97,12.0445,8.87,60.65,0
MACH-004107,turbine,75,35050.7,48,98.92,1.123,20.06,19.85,0
MACH-004108,compressor,264,27507.9,38,3.22,6.731,33.5,37.38,0
MACH-004109,motor,278,149739.2,98,67.12,12.1743,96.85,52.44,0
MACH-004110,pump,133,83231.3,36,115.31,8.5207,77.6,60.89,0
MACH-004111,motor,36,129537.2,7,94.02,1.9777,19.49,13.81,0
MACH-004112,pump,83,1810.2,24,64.58,0.4605,68.85,94.68,0
MACH-004113,turbine,286,36729.8,87,91.69,5.2473,5.13,4.56,0
MACH-004114,motor,276,149184.9,49,70.12,3.5605,22.89,9.52,0
MACH-004115,motor,245,39773.2,49,183.45,0.4764,3.74,25.6,0
MACH-004116,pump,259,16056.4,83,39.82,9.0093,14.28,79.93,0
MACH-004117,pump,214,35019.8,21,80.91,10.4303,99.0,52.53,0
MACH-004118,pump,188,166480.3,84,175.7,11.323,53.85,67.58,1
MACH-004119,pump,233,69306.1,29,81.82,6.8115,58.18,46.16,0
MACH-004120,compressor,194,106015.1,77,100.87,14.8857,46.61,99.3,0
MACH-004121,turbine,102,115499.2,0,100.68,13.4936,58.92,70.52,1
MACH-004122,turbine,193,74527.7,39,146.84,10.2581,41.45,99.56,1
MACH-004123,motor,89,18739.6,54,87.33,2.0807,4.21,50.41,0
MACH-004124,turbine,188,51360.9,50,33.4,11.6406,79.88,63.41,1
MACH-004125,compressor,115,31562.3,93,165.25,2.6662,55.16,49.47,0
MACH-004126,pump,147,181904.0,34,139.53,2.6202,10.11,32.44,0
MACH-004127,pump,55,148017.5,75,173.36,11.7796,54.7,59.21,0
MACH-004128,compressor,288,164610.4,90,62.55,10.3605,48.62,20.8,1
MACH-004129,motor,224,162449.8,29,59.14,4.3094,28.33,77.63,1
MACH-004130,pump,33,435.0,74,0.22,4.9466,95.07,33.73,0
MACH-004131,turbine,143,149801.5,35,6.09,5.2303,22.49,59.22,0
MACH-004132,compressor,137,96411.1,45,86.39,12.7422,1.05,17.5,0
MACH-004133,compressor,266,154927.2,29,149.83,0.4694,28.67,44.78,1
MACH-004134,turbine,227,191968.7,33,17.8,9.8862,4.74,50.86,1
MACH-004135,turbine,264,71543.3,12,22.5,4.4751,73.9,14.31,0
MACH-004136,turbine,141,120957.1,77,76.88,1.1128,46.55,15.17,1
MACH-004137,motor,47,60920.5,16,151.27,3.1398,69.51,16.14,0
MACH-004138,turbine,217,178761.4,74,20.13,6.8859,8.34,5.13,0
MACH-004139,compressor,66,50804.6,72,123.99,0.1528,80.0,16.77,0
MACH-004140,compressor,191,70250.2,88,70.83,3.8808,87.5,16.19,0
MACH-004141,turbine,124,177589.1,58,46.33,14.9577,58.93,35.65,1
MACH-004142,pump,105,20170.1,14,196.4,8.5201,26.96,9.56,0
MACH-004143,motor,36,98803.1,29,170.19,1.7616,49.54,50.74,1
MACH-004144,pump,241,116257.1,78,39.85,10.6899,56.63,23.45,0
MACH-004145,motor,207,115803.6,26,88.08,12.1416,68.05,93.97,0
MACH-004146,motor,103,24014.8,81,54.45,7.3165,17.81,13.78,0
MACH-004147,turbine,222,7898.1,73,97.8,9.8241,56.57,36.45,0
MACH-004148,turbine,296,83328.4,63,44.75,7.0795,49.3,67.59,1
MACH-004149,motor,217,90771.8,9,10.55,3.7456,79.82,27.92,0
MACH-004150,motor,285,188532.8,56,95.72,13.1736,72.43,35.65,0
MACH-004151,compressor,142,151132.7,21,131.43,0.8749,19.7,46.39,0
MACH-004152,turbine,114,119727.1,100,78.87,13.5319,20.23,45.99,0
MACH-004153,turbine,253,42022.7,35,36.92,12.8232,69.16,53.2,0
MACH-004154,pump,199,180289.7,44,122.66,0.0611,35.71,4.78,0
MACH-004155,pump,182,38705.6,88,161.32,9.5431,7.78,90.98,0
MACH-004156,compressor,193,189475.0,3,65.04,12.9698,16.15,9.91,1
MACH-004157,motor,299,189187.1,82,178.29,8.0687,30.93,81.87,0
MACH-004158,pump,207,195578.4,28,28.76,11.3881,53.47,69.18,0
MACH-004159,pump,245,56603.7,8,78.1,8.5148,70.23,15.98,0
MACH-004160,motor,11,27497.1,19,10.26,0.7351,69.53,67.68,0
MACH-004161,motor,217,125755.5,56,143.98,3.4763,43.51,33.67,0
MACH-004162,compressor,96,84566.7,22,185.31,11.7373,41.75,5.78,1
MACH-004163,pump,37,77699.9,84,116.56,4.9198,25.69,24.48,0
MACH-004164,compressor,83,111261.7,7,85.83,12.3763,98.94,59.98,1
MACH-004165,compressor,250,137892.8,55,113.94,2.6205,83.02,65.6,0
MACH-004166,motor,246,66424.9,3,151.56,6.8104,33.09,27.4,0
MACH-004167,pump,92,67023.0,46,85.93,1.6928,7.71,64.9,0
MACH-004168,compressor,58,122072.0,74,168.34,2.0518,36.56,11.11,0
MACH-004169,compressor,126,14262.0,90,66.52,9.7174,45.6,20.45,0
MACH-004170,motor,100,139989.3,85,65.69,8.2623,36.79,94.9,0
MACH-004171,motor,139,159802.3,74,170.55,9.0055,27.9,25.39,0
MACH-004172,compressor,236,175950.4,86,155.59,8.6928,90.2,45.63,1
MACH-004173,motor,100,150766.6,51,6.54,12.3525,13.05,37.55,0
MACH-004174,motor,53,101348.7,90,98.29,10.6912,20.07,52.51,0
MACH-004175,motor,33,174762.9,17,176.12,2.9371,83.08,59.23,0
MACH-004176,motor,206,98197.6,46,98.01,9.2006,59.3,54.96,0
MACH-004177,compressor,60,157417.2,17,1.13,1.5823,13.03,71.68,0
MACH-004178,motor,66,12722.3,14,114.17,9.1809,58.05,52.88,0
MACH-004179,motor,242,141807.3,23,13.82,3.7922,79.77,48.94,0
MACH-004180,compressor,28,16820.2,74,40.05,1.5569,73.07,55.67,0
MACH-004181,motor,196,5540.7,59,10.19,7.6384,98.78,3.31,0
MACH-004182,pump,4,100448.5,56,175.99,9.7924,68.55,85.7,0
MACH-004183,turbine,283,23889.5,55,115.02,13.7743,3.37,22.37,0
MACH-004184,pump,215,65023.6,43,75.84,0.7544,83.49,69.52,0
MACH-004185,compressor,247,154848.4,63,89.11,9.7586,90.98,75.24,1
MACH-004186,motor,200,110056.7,16,98.31,10.3173,66.08,16.51,0
MACH-004187,pump,121,146675.6,19,21.24,8.5604,96.66,60.12,0
MACH-004188,pump,299,156710.5,30,84.19,7.7994,83.25,7.29,1
MACH-004189,turbine,236,96050.9,52,91.75,0.1467,58.49,94.35,0
MACH-004190,motor,27,197128.3,64,123.02,11.8414,9.72,57.14,0
MACH-004191,motor,173,40419.1,61,50.72,8.3883,65.36,86.92,0
MACH-004192,compressor,163,16981.8,13,170.61,6.5346,59.74,38.52,0
MACH-004193,pump,86,63697.0,86,82.94,10.0017,0.28,45.92,0
MACH-004194,compressor,137,152502.0,73,44.46,10.585,39.92,37.97,0
MACH-004195,motor,293,19248.0,27,114.23,2.4924,63.33,84.68,1
MACH-004196,compressor,26,93348.2,16,87.88,12.9421,57.69,83.44,0
MACH-004197,pump,279,114268.6,28,36.08,4.5432,55.61,50.37,0
MACH-004198,turbine,211,161592.7,98,171.32,8.1723,8.81,79.52,0
MACH-004199,pump,34,169178.9,100,121.06,14.9168,58.07,34.88,0
MACH-004200,compressor,92,47786.9,42,155.78,0.6723,14.04,34.03,0
MACH-004201,compressor,252,54819.0,6,163.85,4.2189,23.69,85.48,0
MACH-004202,motor,212,136792.9,34,80.24,10.0742,87.11,90.42,1
MACH-004203,pump,24,171955.8,49,188.78,10.1147,14.62,74.83,0
MACH-004204,motor,45,33671.7,97,11.82,1.0838,6.52,63.06,0
MACH-004205,turbine,279,144527.9,93,47.87,11.9564,62.93,69.83,1
MACH-004206,turbine,48,47534.3,70,40.02,7.3147,79.52,82.91,0
MACH-004207,turbine,188,36133.3,55,37.07,4.6833,39.13,87.65,0
MACH-004208,pump,299,67510.9,51,154.97,4.8257,92.16,9.57,0
MACH-004209,compressor,50,158931.2,58,17.18,11.5982,14.25,89.27,0
MACH-004210,pump,14,148510.2,9,43.58,7.8226,28.2,98.48,0
MACH-004211,compressor,246,95740.1,27,39.81,11.536,40.96,74.7,0
MACH-004212,motor,285,142837.5,58,155.95,9.9624,19.41,86.75,1
MACH-004213,compressor,155,81169.1,74,171.9,1.6448,24.59,0.43,0
MACH-004214,compressor,70,42101.9,43,22.81,0.0353,79.75,43.12,0
MACH-004215,turbine,18,168602.8,97,20.97,5.4911,43.98,25.72,0
MACH-004216,motor,274,10758.1,75,0.31,14.4696,0.63,67.49,1
MACH-004217,motor,240,180204.3,47,125.46,2.7172,20.44,15.97,0
MACH-004218,compressor,269,157775.3,98,94.23,2.1323,91.16,15.02,1
MACH-004219,pump,237,144716.1,87,158.11,4.2041,75.95,24.94,0
MACH-004220,pump,130,113824.7,51,168.57,10.9044,78.08,43.18,0
MACH-004221,compressor,145,162002.7,3,51.15,9.9985,48.8,81.16,0
MACH-004222,turbine,115,5644.0,58,67.64,11.6875,44.95,42.14,0
MACH-004223,compressor,220,118202.6,84,39.67,0.9182,75.07,60.33,0
MACH-004224,turbine,31,52208.1,90,58.76,13.1165,57.97,72.46,1
MACH-004225,pump,13,127853.7,96,146.17,6.2686,81.25,49.27,0
MACH-004226,motor,289,134944.8,7,84.35,6.6144,92.45,0.07,1
MACH-004227,compressor,96,42948.3,85,130.76,12.4046,76.73,12.88,0
MACH-004228,motor,11,30961.3,40,109.08,14.2805,81.01,61.23,0
MACH-004229,pump,202,117491.5,8,172.77,0.908,96.05,99.44,1
MACH-004230,pump,120,188115.4,43,114.3,3.7375,78.74,43.52,0
MACH-004231,turbine,70,132689.0,64,43.1,0.5446,30.18,12.14,0
MACH-004232,compressor,131,96831.8,62,178.72,1.9469,79.86,35.35,1
MACH-004233,motor,136,187097.9,7,139.21,5.4044,67.95,12.82,1
MACH-004234,motor,184,163783.3,10,76.16,1.7094,90.73,21.39,0
