customer_id,gender,senior_citizen,partner,dependents,tenure,phone_service,multiple_lines,internet_service,online_security,online_backup,device_protection,tech_support,streaming_tv,streaming_movies,contract,paperless_billing,payment_method,monthly_charges,total_charges,churn
CUST-02330,Female,0,Yes,No,30,Yes,No,DSL,No,No,No internet service,No,No internet service,Yes,one year,No,mailed_check,58.12,1743.53,No
CUST-02331,Female,1,No,No,51,Yes,No,Fiber optic,Yes,No internet service,No,No,No internet service,Yes,month-to-month,Yes,bank_transfer,110.05,5612.46,No
CUST-02332,Female,1,Yes,No,6,Yes,Yes,DSL,No internet service,Yes,Yes,Yes,No,No,month-to-month,Yes,credit_card,68.36,410.18,Yes
CUST-02333,Male,0,Yes,No,42,Yes,Yes,DSL,No,No internet service,No,Yes,No,No internet service,month-to-month,Yes,electronic_check,49.65,2085.38,No
CUST-02334,Male,1,Yes,No,15,No,No phone service,Fiber optic,No internet service,Yes,No,No internet service,Yes,Yes,month-to-month,No,credit_card,73.57,1103.55,No
CUST-02335,Female,0,Yes,No,31,Yes,No,Fiber optic,No internet service,Yes,Yes,No,No,No internet service,month-to-month,Yes,mailed_check,91.85,2847.24,Yes
CUST-02336,Male,1,No,No,18,No,No phone service,Fiber optic,Yes,Yes,No internet service,Yes,No,No,month-to-month,No,electronic_check,59.81,1076.52,No
CUST-02337,Female,0,No,No,61,Yes,Yes,Fiber optic,No,No,No,No internet service,Yes,No,month-to-month,No,bank_transfer,105.45,6432.75,No
CUST-02338,Female,1,No,No,19,Yes,No,Fiber optic,No internet service,No,No internet service,Yes,No internet service,No internet service,two year,No,electronic_check,97.09,1844.62,Yes
CUST-02339,Female,1,Yes,No,53,Yes,No,No,Yes,No,Yes,No,No,No,month-to-month,No,credit_card,8.13,431.0,No
CUST-02340,Female,1,No,No,39,No,No phone service,DSL,No,Yes,No internet service,No internet service,No internet service,No internet service,one year,Yes,electronic_check,83.65,3262.42,No
CUST-02341,Female,0,No,No,18,Yes,Yes,Fiber optic,Yes,No,No,No internet service,No internet service,No,month-to-month,Yes,bank_transfer,63.95,1151.05,Yes
CUST-02342,Male,0,Yes,No,2,Yes,No,Fiber optic,No,No internet service,No internet service,No internet service,Yes,Yes,month-to-month,Yes,mailed_check,91.27,182.55,No
CUST-02343,Female,1,No,No,1,Yes,Yes,DSL,No,No internet service,No,No internet service,No,Yes,one year,No,mailed_check,45.08,45.08,No
CUST-02344,Male,0,Yes,No,44,Yes,Yes,No,No,No internet service,No internet service,Yes,No internet service,Yes,two year,Yes,mailed_check,18.52,814.9,No
CUST-02345,Male,1,Yes,No,13,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,month-to-month,Yes,electronic_check,88.09,1145.16,Yes
CUST-02346,Male,0,Yes,No,16,Yes,No,No,No,Yes,No,No internet service,No internet service,No internet service,one year,Yes,mailed_check,37.83,605.26,No
CUST-02347,Male,0,Yes,Yes,2,Yes,No,Fiber optic,No internet service,No internet service,No,No,No internet service,No,two year,No,electronic_check,104.77,209.54,Yes
CUST-02348,Female,1,No,No,3,Yes,No,DSL,Yes,No,No,No internet service,Yes,Yes,two year,Yes,bank_transfer,54.25,162.74,No
CUST-02349,Female,0,Yes,No,49,Yes,No,Fiber optic,No,No internet service,No internet service,No,Yes,No internet service,two year,Yes,electronic_check,97.72,4788.36,Yes
CUST-02350,Male,1,Yes,No,1,Yes,No,DSL,Yes,No internet service,Yes,Yes,Yes,Yes,two year,Yes,credit_card,77.39,77.39,No
CUST-02351,Male,0,No,No,72,Yes,No,DSL,No internet service,Yes,No,No,No,No internet service,month-to-month,Yes,electronic_check,51.72,3724.08,No
CUST-02352,Male,0,Yes,Yes,63,Yes,No,DSL,No,Yes,No,No internet service,No,No internet service,two year,No,mailed_check,55.39,3489.4,No
CUST-02353,Female,0,No,No,37,Yes,Yes,Fiber optic,Yes,No,No internet service,No,No,No internet service,month-to-month,No,electronic_check,132.92,4918.21,No
CUST-02354,Female,1,No,No,48,Yes,No,Fiber optic,No,No internet service,No,No internet service,Yes,No internet service,month-to-month,Yes,mailed_check,107.97,5182.46,No
CUST-02355,Male,0,No,No,31,No,No phone service,Fiber optic,No internet service,No,No,No internet service,No,No,one year,No,electronic_check,102.28,3170.68,Yes
CUST-02356,Male,1,No,No,65,Yes,Yes,Fiber optic,No,Yes,No internet service,No internet service,No,Yes,one year,Yes,electronic_check,142.97,9293.28,No
CUST-02357,Male,0,No,No,50,Yes,Yes,Fiber optic,No,Yes,No,No internet service,No,No internet service,one year,No,electronic_check,132.17,6608.39,No
CUST-02358,Male,0,No,Yes,66,Yes,Yes,DSL,Yes,Yes,No,No,Yes,No,one year,No,credit_card,55.32,3651.42,No
CUST-02359,Male,0,Yes,Yes,70,Yes,Yes,Fiber optic,Yes,Yes,Yes,No internet service,No internet service,Yes,one year,Yes,credit_card,119.4,8358.33,No
CUST-02360,Male,1,No,Yes,36,Yes,No,DSL,No,No,No internet service,No internet service,No,Yes,month-to-month,Yes,mailed_check,54.66,1967.67,No
CUST-02361,Male,0,Yes,Yes,36,Yes,No,No,No internet service,No internet service,No,No internet service,Yes,No,month-to-month,Yes,electronic_check,4.83,173.81,No
CUST-02362,Male,0,No,No,32,Yes,No,DSL,No internet service,No,No internet service,No internet service,No,Yes,month-to-month,Yes,credit_card,52.03,1664.96,No
CUST-02363,Male,0,Yes,No,54,Yes,No,DSL,Yes,No,No internet service,Yes,No internet service,No internet service,month-to-month,Yes,bank_transfer,49.63,2680.28,No
CUST-02364,Female,0,No,No,9,Yes,Yes,Fiber optic,Yes,Yes,No internet service,No,No,Yes,month-to-month,Yes,electronic_check,91.71,825.36,No
CUST-02365,Male,1,No,No,48,No,No phone service,No,No,No internet service,Yes,No internet service,No,No internet service,one year,No,credit_card,26.02,1249.04,No
CUST-02366,Male,0,No,No,64,Yes,No,DSL,No internet service,No internet service,No,No internet service,No,No,two year,No,credit_card,69.36,4439.23,No
CUST-02367,Female,0,Yes,No,30,Yes,No,DSL,Yes,No internet service,Yes,Yes,No internet service,No,month-to-month,Yes,bank_transfer,39.42,1182.49,No
CUST-02368,Female,0,Yes,No,6,Yes,Yes,DSL,No internet service,No,No,No internet service,Yes,No,month-to-month,Yes,mailed_check,37.88,227.3,Yes
CUST-02369,Female,1,Yes,No,37,No,No phone service,Fiber optic,Yes,No,No internet service,No internet service,Yes,No internet service,two year,No,electronic_check,115.21,4262.65,No
CUST-02370,Male,0,No,No,50,Yes,No,No,No internet service,Yes,Yes,No,Yes,No,month-to-month,No,bank_transfer,36.99,1849.29,No
CUST-02371,Male,0,Yes,No,2,Yes,Yes,No,No internet service,No,No,No,No,Yes,two year,Yes,electronic_check,34.37,68.73,Yes
CUST-02372,Male,0,Yes,No,17,Yes,No,Fiber optic,No,No,No,No internet service,Yes,Yes,month-to-month,Yes,electronic_check,83.47,1419.0,No
CUST-02373,Female,1,Yes,No,38,Yes,No,Fiber optic,No internet service,Yes,No internet service,Yes,No,No,month-to-month,Yes,bank_transfer,111.9,4252.2,No
CUST-02374,Female,1,No,No,72,Yes,No,DSL,No internet service,Yes,No internet service,Yes,No internet service,Yes,one year,No,mailed_check,52.06,3748.2,No
CUST-02375,Female,1,Yes,No,33,No,No phone service,Fiber optic,Yes,No internet service,No internet service,No,No,No,two year,No,bank_transfer,92.28,3045.39,No
CUST-02376,Female,0,Yes,No,42,Yes,Yes,DSL,Yes,No,No,Yes,No internet service,Yes,one year,No,credit_card,54.3,2280.65,No
CUST-02377,Male,1,No,No,20,Yes,No,DSL,No internet service,No,No,No internet service,No,No internet service,one year,Yes,mailed_check,66.51,1330.21,No
CUST-02378,Male,1,No,No,25,Yes,No,DSL,Yes,No,No,No internet service,No internet service,No,one year,Yes,electronic_check,56.38,1409.52,No
CUST-02379,Female,1,Yes,No,54,Yes,No,Fiber optic,No,Yes,No internet service,No internet service,Yes,Yes,month-to-month,Yes,bank_transfer,120.48,6505.88,No
CUST-02380,Female,1,Yes,Yes,13,Yes,No,Fiber optic,No,No internet service,No,No,No internet service,No,month-to-month,Yes,electronic_check,109.86,1428.18,No
CUST-02381,Female,0,Yes,No,59,No,No phone service,Fiber optic,Yes,No internet service,No internet service,Yes,Yes,No internet service,month-to-month,Yes,mailed_check,100.39,5923.22,No
CUST-02382,Male,0,No,No,27,Yes,No,DSL,No,No,No,Yes,No,No,one year,Yes,credit_card,90.73,2449.71,No
CUST-02383,Female,0,Yes,Yes,63,Yes,No,DSL,No internet service,No,No,No,Yes,No,two year,Yes,bank_transfer,90.12,5677.74,No
CUST-02384,Male,1,Yes,No,65,Yes,No,DSL,No internet service,No internet service,No internet service,Yes,No,Yes,month-to-month,Yes,mailed_check,34.17,2221.28,No
CUST-02385,Female,0,No,No,48,Yes,Yes,DSL,No internet service,No,No internet service,No internet service,No internet service,Yes,month-to-month,No,electronic_check,48.12,2309.94,Yes
CUST-02386,Male,1,No,No,5,Yes,Yes,Fiber optic,Yes,No,No internet service,No,Yes,Yes,month-to-month,Yes,credit_card,96.83,484.13,Yes
CUST-02387,Male,1,No,Yes,28,Yes,No,DSL,No,Yes,No,Yes,No,No,month-to-month,Yes,mailed_check,81.47,2281.27,No
CUST-02388,Male,1,No,No,51,Yes,No,Fiber optic,No,Yes,No internet service,No internet service,No,Yes,month-to-month,Yes,mailed_check,106.68,5440.49,No
CUST-02389,Female,1,Yes,No,2,Yes,Yes,Fiber optic,Yes,No internet service,No,Yes,Yes,Yes,month-to-month,No,credit_card,110.28,220.55,No
CUST-02390,Male,0,No,Yes,6,Yes,Yes,DSL,No internet service,No,No internet service,No,No,Yes,month-to-month,Yes,electronic_check,44.78,268.66,No
CUST-02391,Female,1,Yes,No,18,No,No phone service,Fiber optic,Yes,No,No,No,Yes,No internet service,month-to-month,No,mailed_check,136.6,2458.82,No
CUST-02392,Female,0,No,Yes,16,Yes,No,DSL,No,Yes,No internet service,No internet service,No,No,month-to-month,No,electronic_check,22.5,359.96,Yes
CUST-02393,Male,0,Yes,No,12,Yes,Yes,DSL,Yes,No,No,No,No internet service,Yes,one year,Yes,electronic_check,30.95,371.41,No
CUST-02394,Male,0,Yes,Yes,29,Yes,No,DSL,No internet service,Yes,No,No internet service,Yes,No internet service,month-to-month,Yes,electronic_check,77.4,2244.53,No
CUST-02395,Female,0,No,No,64,Yes,Yes,DSL,No,No,Yes,No,No,No,month-to-month,Yes,credit_card,46.6,2982.45,No
CUST-02396,Female,1,Yes,No,41,Yes,No,DSL,No internet service,Yes,No internet service,Yes,Yes,No internet service,two year,No,credit_card,80.78,3312.11,No
CUST-02397,Male,0,No,Yes,24,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,No,month-to-month,No,bank_transfer,88.79,2131.02,No
CUST-02398,Female,1,Yes,Yes,35,Yes,No,DSL,Yes,Yes,No,Yes,No,No,month-to-month,Yes,mailed_check,38.17,1335.82,No
CUST-02399,Male,1,No,No,22,Yes,No,Fiber optic,Yes,Yes,No,No,No internet service,No,month-to-month,No,mailed_check,85.09,1871.92,No
CUST-02400,Male,1,No,No,4,Yes,Yes,Fiber optic,No,No,No,Yes,No,No internet service,month-to-month,Yes,mailed_check,75.17,300.7,No
CUST-02401,Male,0,Yes,No,62,Yes,No,DSL,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,two year,Yes,electronic_check,71.47,4431.11,No
CUST-02402,Female,1,No,No,32,Yes,Yes,Fiber optic,No internet service,No internet service,Yes,No,Yes,No,month-to-month,No,bank_transfer,116.8,3737.67,No
CUST-02403,Male,0,Yes,Yes,48,No,No phone service,Fiber optic,Yes,No,Yes,No,No,No,one year,No,mailed_check,92.05,4418.23,No
CUST-02404,Male,0,Yes,Yes,16,Yes,Yes,DSL,No,Yes,No,No internet service,No,Yes,month-to-month,No,electronic_check,59.77,956.28,Yes
CUST-02405,Male,1,Yes,No,11,Yes,No,DSL,No internet service,No,No,No internet service,Yes,No internet service,month-to-month,Yes,credit_card,43.92,483.11,No
CUST-02406,Male,0,Yes,No,72,Yes,No,Fiber optic,No,Yes,No,Yes,No internet service,No internet service,one year,Yes,electronic_check,122.99,8855.19,No
CUST-02407,Female,0,No,Yes,33,No,No phone service,Fiber optic,No internet service,No,No,No internet service,No,Yes,two year,Yes,credit_card,92.56,3054.54,No
CUST-02408,Female,1,No,Yes,32,Yes,No,DSL,No internet service,No,No,No internet service,No internet service,No,one year,Yes,electronic_check,76.51,2448.38,No
CUST-02409,Male,0,Yes,No,16,Yes,Yes,DSL,Yes,No,No internet service,No,Yes,No internet service,month-to-month,Yes,credit_card,71.87,1149.91,Yes
CUST-02410,Female,0,Yes,No,19,Yes,Yes,DSL,Yes,No,No,No internet service,No internet service,No,month-to-month,Yes,mailed_check,58.06,1103.2,No
CUST-02411,Female,0,Yes,Yes,68,Yes,Yes,Fiber optic,Yes,No internet service,No,No internet service,No internet service,Yes,one year,No,electronic_check,77.86,5294.59,No
CUST-02412,Female,0,Yes,Yes,48,Yes,Yes,DSL,No internet service,No,No,Yes,No,No internet service,one year,Yes,electronic_check,61.2,2937.6,No
CUST-02413,Male,1,No,Yes,38,Yes,No,DSL,No,No,No internet service,No internet service,No internet service,No,month-to-month,Yes,electronic_check,60.47,2297.94,No
CUST-02414,Male,1,Yes,Yes,44,Yes,No,No,No internet service,No internet service,Yes,No internet service,No,No,two year,No,credit_card,49.58,2181.67,No
CUST-02415,Male,0,No,Yes,31,Yes,No,Fiber optic,Yes,No internet service,No internet service,No,No,No,month-to-month,Yes,credit_card,122.03,3782.86,No
CUST-02416,Male,0,No,No,15,No,No phone service,Fiber optic,Yes,No,No,No,Yes,No,month-to-month,Yes,credit_card,107.42,1611.26,No
CUST-02417,Male,0,Yes,No,44,No,No phone service,Fiber optic,No internet service,No,Yes,Yes,No internet service,No internet service,month-to-month,Yes,mailed_check,81.77,3597.7,No
CUST-02418,Female,1,No,No,23,Yes,Yes,DSL,No,No,Yes,No,Yes,Yes,two year,No,electronic_check,73.12,1681.67,No
CUST-02419,Female,1,No,No,69,Yes,Yes,Fiber optic,No internet service,No,Yes,No internet service,No,No,month-to-month,No,mailed_check,129.33,8923.95,No
CUST-02420,Female,1,Yes,Yes,7,Yes,Yes,No,No,Yes,No internet service,No,No internet service,Yes,month-to-month,Yes,mailed_check,31.45,220.17,Yes
CUST-02421,Female,0,Yes,No,11,Yes,No,Fiber optic,No internet service,No,No,No,No,No,two year,Yes,bank_transfer,84.74,932.1,No
CUST-02422,Female,0,Yes,No,42,Yes,No,DSL,Yes,Yes,No,Yes,Yes,Yes,month-to-month,No,mailed_check,43.87,1842.47,No
CUST-02423,Female,0,No,Yes,55,Yes,No,Fiber optic,No internet service,Yes,No internet service,No,Yes,Yes,month-to-month,Yes,electronic_check,79.28,4360.31,No
CUST-02424,Female,0,No,Yes,72,Yes,Yes,Fiber optic,No,No,Yes,No,No,No internet service,month-to-month,Yes,credit_card,89.99,6479.11,No
CUST-02425,Male,0,No,Yes,61,No,No phone service,DSL,Yes,Yes,No,Yes,No internet service,No internet service,month-to-month,Yes,bank_transfer,50.55,3083.56,No
CUST-02426,Male,0,No,No,45,Yes,No,DSL,Yes,No internet service,No internet service,No,No internet service,Yes,month-to-month,Yes,credit_card,51.74,2328.42,No
CUST-02427,Female,1,No,Yes,50,Yes,No,DSL,No,No internet service,No internet service,Yes,No internet service,No,one year,No,electronic_check,43.86,2193.25,No
CUST-02428,Male,0,Yes,No,63,Yes,No,DSL,No internet service,No internet service,No,No,No internet service,Yes,month-to-month,Yes,bank_transfer,32.11,2022.7,No
CUST-02429,Female,0,Yes,No,19,Yes,Yes,Fiber optic,No internet service,No,No internet service,No,No,No,two year,No,bank_transfer,119.11,2263.01,No
CUST-02430,Female,1,Yes,Yes,30,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,one year,No,bank_transfer,108.38,3251.43,No
CUST-02431,Female,0,No,No,28,Yes,Yes,Fiber optic,No,Yes,Yes,No internet service,No,Yes,two year,Yes,mailed_check,116.48,3261.51,No
CUST-02432,Female,1,Yes,No,22,Yes,No,Fiber optic,Yes,No internet service,No,No,No,No,month-to-month,Yes,bank_transfer,105.54,2321.94,No
CUST-02433,Female,0,Yes,Yes,63,No,No phone service,Fiber optic,No,No internet service,No,No internet service,Yes,No,month-to-month,Yes,electronic_check,105.04,6617.57,No
CUST-02434,Male,0,Yes,No,52,Yes,Yes,Fiber optic,Yes,No internet service,No,No,Yes,No,month-to-month,No,mailed_check,70.25,3652.88,No
CUST-02435,Male,1,Yes,No,17,Yes,No,Fiber optic,No,Yes,No,No,No,No internet service,month-to-month,No,electronic_check,125.95,2141.13,Yes
CUST-02436,Male,1,Yes,No,35,No,No phone service,Fiber optic,No,No internet service,No,No internet service,No,Yes,month-to-month,No,electronic_check,96.45,3375.91,No
CUST-02437,Female,0,No,No,4,Yes,No,Fiber optic,No internet service,Yes,No internet service,No,Yes,No,month-to-month,No,credit_card,60.91,243.66,No
CUST-02438,Male,1,No,No,59,Yes,No,DSL,No,No,Yes,No,No,No,one year,No,electronic_check,59.64,3518.68,No
CUST-02439,Male,0,Yes,Yes,49,Yes,Yes,DSL,No internet service,No internet service,No,No,No,No internet service,month-to-month,Yes,credit_card,56.97,2791.58,No
CUST-02440,Male,1,No,No,60,Yes,Yes,DSL,No,No internet service,No,No,No,Yes,one year,Yes,electronic_check,33.93,2035.86,No
CUST-02441,Male,0,No,No,26,Yes,No,Fiber optic,No internet service,No,No,No internet service,No,No internet service,month-to-month,No,electronic_check,76.71,1994.46,Yes
CUST-02442,Male,0,Yes,No,61,Yes,Yes,No,No internet service,No,No internet service,No,Yes,Yes,month-to-month,Yes,electronic_check,1.34,81.77,No
CUST-02443,Female,0,Yes,No,55,Yes,Yes,DSL,Yes,No,No internet service,No,No internet service,No internet service,two year,Yes,electronic_check,79.12,4351.6,No
CUST-02444,Female,0,Yes,No,68,No,No phone service,Fiber optic,Yes,No internet service,Yes,No,No internet service,Yes,month-to-month,Yes,credit_card,82.48,5608.75,No
CUST-02445,Male,1,Yes,No,10,Yes,No,DSL,No,Yes,No internet service,No,No internet service,No,month-to-month,No,bank_transfer,65.75,657.53,Yes
CUST-02446,Female,1,Yes,Yes,33,Yes,No,DSL,No internet service,Yes,Yes,No internet service,Yes,Yes,two year,No,bank_transfer,69.23,2284.51,No
CUST-02447,Female,1,Yes,Yes,38,No,No phone service,DSL,Yes,Yes,No internet service,No,Yes,Yes,one year,No,bank_transfer,51.44,1954.66,No
CUST-02448,Male,1,Yes,No,66,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,month-to-month,Yes,bank_transfer,128.56,8484.87,No
CUST-02449,Male,0,No,No,21,Yes,Yes,DSL,No,No internet service,No,No internet service,Yes,No,month-to-month,No,mailed_check,61.3,1287.29,No
CUST-02450,Female,0,No,Yes,19,Yes,Yes,Fiber optic,No internet service,Yes,Yes,No internet service,No internet service,No internet service,two year,Yes,credit_card,77.45,1471.61,No
CUST-02451,Female,0,No,No,52,Yes,No,DSL,No,No internet service,Yes,No internet service,No,No,one year,Yes,mailed_check,67.79,3524.88,No
CUST-02452,Female,1,No,No,39,No,No phone service,DSL,No internet service,Yes,No internet service,No internet service,Yes,Yes,month-to-month,No,credit_card,37.83,1475.19,No
CUST-02453,Male,1,Yes,No,42,Yes,No,Fiber optic,Yes,No,No,No,Yes,No internet service,two year,No,bank_transfer,97.61,4099.44,No
CUST-02454,Male,1,No,No,13,Yes,No,DSL,Yes,No,Yes,No,No internet service,Yes,month-to-month,No,bank_transfer,52.81,686.52,Yes
CUST-02455,Female,0,No,No,27,Yes,No,Fiber optic,No internet service,Yes,No,No internet service,Yes,Yes,month-to-month,Yes,bank_transfer,106.55,2876.94,Yes
CUST-02456,Male,0,No,No,64,No,No phone service,No,No,No,No,No,No internet service,Yes,two year,No,credit_card,43.14,2760.64,No
CUST-02457,Male,1,No,No,69,Yes,No,DSL,No,No internet service,No,No,No internet service,No,two year,No,credit_card,77.33,5335.58,No
CUST-02458,Female,1,Yes,No,6,Yes,No,DSL,Yes,Yes,No,No internet service,No internet service,No internet service,month-to-month,Yes,credit_card,41.98,251.88,Yes
CUST-02459,Male,0,Yes,No,28,No,No phone service,DSL,No,Yes,No,Yes,Yes,Yes,month-to-month,No,bank_transfer,84.61,2369.11,No
CUST-02460,Female,1,Yes,No,32,Yes,No,No,No,No internet service,Yes,No internet service,No,Yes,month-to-month,No,bank_transfer,16.71,534.6,No
CUST-02461,Female,0,Yes,No,20,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No internet service,No,one year,Yes,mailed_check,94.36,1887.3,Yes
CUST-02462,Male,1,Yes,No,15,Yes,Yes,Fiber optic,Yes,No,No internet service,No,No,No,month-to-month,Yes,electronic_check,65.72,985.79,No
CUST-02463,Female,1,No,Yes,47,Yes,No,DSL,Yes,No internet service,Yes,No internet service,Yes,Yes,two year,Yes,mailed_check,70.78,3326.77,No
CUST-02464,Male,1,Yes,No,20,Yes,No,DSL,Yes,No,No internet service,No internet service,No internet service,No internet service,one year,No,electronic_check,60.64,1212.85,No
CUST-02465,Female,1,No,Yes,40,Yes,No,Fiber optic,Yes,No internet service,Yes,Yes,Yes,No internet service,two year,Yes,bank_transfer,138.53,5541.2,No
CUST-02466,Male,1,Yes,Yes,67,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,two year,Yes,bank_transfer,148.15,9925.79,No
